gid,x,y,z
163300,7793.3500988,1577.2998058,7816.8012708
163301,8540.3496098,3236.7719738,9645.3515628
163302,7948.3701178,5190.6596688,8858.6513678
163306,7898.2998058,5301.2500008,8653.4013678
163316,8215.2294928,5227.1796888,9288.5009778
163324,8345.9501958,2296.4997568,9096.1914068
163330,8323.3798838,4995.4697278,9425.4912118
163341,8465.6201178,2937.0187998,9464.3017588
163348,8121.6997078,2085.1398938,8683.2314458
163365,8554.8398448,3989.0007328,9766.6015628
163371,7980.9296888,1776.9198008,8328.1015628
163394,8555.5400398,4268.4287118,9741.1416028
163397,7099.9169928,1887.5397958,6410.5693368
163407,7109.5371098,1902.0098888,6450.9614268
163412,7430.1831058,1554.8598638,7072.6113288
163415,8570.3095708,3336.2448738,9718.8613288
163416,8527.4101568,4277.2939458,9773.9414068
163426,8550.0595708,4194.2768558,9740.2910168
163428,7637.3798838,1519.9598398,7423.2915048
163437,8021.5200208,5284.2797858,8899.7910168
163438,8573.7001958,3296.7387708,9770.1015628
163442,8266.9101568,5180.7597668,9451.6308598
163445,8371.3603528,5050.9799808,9655.4814458
163451,8511.2597668,3031.7568368,9648.8916028
163455,8083.7197278,1883.5198978,8420.0117198
163463,8577.8798838,3327.7878428,9782.2617198
163469,7245.4086918,1725.2498788,6648.2963878
163471,8525.6103528,3964.7788098,9810.1816418
163482,7743.0698248,1536.6398938,7772.8012708
163496,8340.3203128,5126.6596688,9513.4716808
163513,8299.6601568,2009.2897958,8869.9814458
163515,8382.6699228,4996.9697278,9594.1708988
163516,8215.0498058,5102.0498058,9314.8808598
163517,8306.4599618,5153.1196298,9475.4111338
163520,8544.7197278,4131.0048838,9751.6416028
163523,8388.5703128,2528.1499028,9243.9208988
163532,8573.6894538,3770.3447278,9885.8916028
163549,7592.4497078,1533.7799078,7414.4111338
163552,7429.6997078,1607.5299078,6969.9511728
163553,8552.4296888,3892.3735358,9829.9814458
163554,8106.7700208,5270.7299808,9154.4609388
163571,8374.2402348,2724.3398448,9313.2509778
163574,8570.2695318,3501.9467778,9794.8808598
163601,7968.1796888,5480.3198248,8759.8212898
163605,8133.1499028,5051.9799808,9121.9414068
163628,8602.2402348,3536.9687508,9851.6210948
163629,8370.0195318,4961.6699228,9597.9414068
163634,8617.4101568,3749.4577648,9826.8310558
163641,8426.7001958,2559.3098148,9196.6416028
163644,8511.1494148,4650.6806648,9733.4912118
163673,8236.2099618,2126.0197758,8793.0214848
163695,6947.9428718,2049.0598148,6092.8984388
163696,7844.0898448,1567.0798348,7913.9213878
163712,8502.2802738,4669.9218758,9802.0312508
163715,8388.5703128,2522.3498548,9182.6015628
163718,8317.3994148,2268.5698248,9046.2714848
163719,8049.5498058,5240.6596688,8956.6416028
163736,8195.9394538,5138.0498058,9231.6611338
163738,8587.9296888,4027.1247568,9766.0410168
163761,8380.1298838,2623.9599618,9257.8417978
163787,8114.2998058,5054.0097668,8987.7910168
163788,8535.9394538,3860.9689948,9817.2812508
163792,7968.2700208,5397.7197278,8886.0312508
163793,8256.8398448,5268.3496098,9392.8115238
163815,7265.2856458,1668.2799078,6758.4501958
163816,8507.1494148,4037.8818368,9775.2314458
163818,8151.5400398,5083.1396488,9140.1113288
163827,8496.9501958,4628.4306648,9729.2216808
163837,8457.8896488,2599.4399418,9260.2109388
163843,8565.9902348,3178.6857918,9600.2812508
163849,8034.2597668,5391.9096688,8949.3515628
163863,7732.8300788,1506.5898448,7731.8212898
163864,8488.8603528,2696.9797368,9334.4716808
163893,8600.5703128,3009.7167978,9623.3115238
163916,8253.0498058,2164.6999518,8868.4609388
163938,8325.4101568,5081.8100598,9502.0615238
