gid,x,y,z
4943,8898.1494148,3155.2949228,9499.0312508
4953,7998.8300788,3711.5749518,9620.0214848
4960,8963.6396488,3309.7878428,9733.4013678
4978,8144.0000008,3415.9909678,9587.9316418
5017,8585.6396488,3212.8359388,9702.3916028
5038,8648.3095708,3354.9079598,9659.3310558
5041,8683.8701178,3364.7858898,9686.3212898
5073,8741.2998058,3245.5317388,9602.4814458
5118,8582.9599618,3243.5678718,9686.1513678
5145,8701.9902348,3143.8989268,9746.7412118
5152,8120.7197278,3409.6398938,9558.9609388
5161,8775.4101568,3393.1538098,9505.1708988
5210,8473.9794928,3359.8957528,9750.5615238
5247,8351.7197278,3441.3469248,9742.4013678
5280,8961.0195318,3249.4218758,9574.5615238
5292,8137.2500008,3691.3608408,9609.0117198
5293,8802.2001958,3261.8547368,9764.6708988
5313,8115.9199228,3601.4458018,9712.7714848
5327,8397.4296888,3470.3889168,9678.5214848
5336,8395.6601568,3503.5407718,9736.2509778
5338,8006.1596688,3480.6079108,9592.1816418
5370,8990.8095708,3458.7329108,9509.0517588
5376,8005.1699228,3522.3798838,9483.4414068
5377,8139.3999028,3649.9218758,9603.7109388
5381,8011.8198248,3725.0559088,9500.3515628
5397,8551.6601568,3426.3007818,9727.0615238
5488,8753.2998058,3252.3608408,9620.6416028
5527,7980.9199228,3641.5668958,9569.1210948
5530,8188.4199228,3427.8337408,9637.2617198
5532,8348.5800788,3445.9797368,9697.8417978
5544,8328.9394538,3223.1037608,9674.0214848
5561,8729.0400398,3324.9189458,9640.6416028
5590,8772.2900398,3247.4558118,9498.4912118
5607,8795.2294928,3390.0959478,9603.0410168
5620,7896.5400398,3698.6738288,9447.1611338
5650,9003.1298838,3377.2409678,9486.0615238
5665,8531.9794928,3384.1958018,9777.2617198
5670,7919.8598638,3507.9448248,9583.8212898
5680,8249.0703128,3549.9477548,9663.9111338
5704,8873.5302738,3359.0659188,9603.4814458
5705,8241.7998058,3606.8928228,9627.6708988
5711,8718.0000008,3136.3779308,9660.2910168
5762,7958.6098638,3628.2028818,9533.4414068
5782,8434.4599618,3245.9587408,9694.0810558
5792,8520.8203128,3205.0698248,9691.6611338
5798,8206.7695318,3415.6059578,9709.9814458
5812,8521.0595708,3262.2038578,9714.1308598
5825,8877.7802738,3103.0268558,9592.3417978
5827,8811.4394538,3346.8747568,9768.0117198
5833,8769.4296888,3239.3569348,9499.4609388
5835,8781.7099618,3443.2578128,9497.2509778
5855,8116.0498058,3551.7648938,9608.3613288
5856,8146.1201178,3648.7148448,9659.4111338
5879,8842.1601568,3269.5908208,9575.8613288
5883,8473.9394538,3327.2897958,9656.4013678
5901,8563.2099618,3206.0578618,9721.2910168
5926,8761.7197278,3140.6789558,9623.8115238
5937,8140.8300788,3479.8828128,9591.0117198
5969,8714.5996098,3140.0107428,9657.5312508
5989,8322.6201178,3503.2048348,9749.4609388
6013,8175.3198248,3435.6857918,9613.3916028
6068,8508.8300788,3268.7358408,9687.7412118
6074,8180.2099618,3561.4558118,9659.9316418
6080,7888.0800788,3594.1479498,9523.8212898
6135,8729.7001958,3240.3637708,9732.0917978
6146,8278.3896488,3459.9248058,9721.3017588
6193,8794.1201178,3267.4138188,9640.3515628
6282,8951.9794928,3245.5339368,9518.9716808
6317,8848.1699228,3308.7409678,9580.9414068
6347,8487.2402348,3486.1447758,9712.3212898
6359,7942.5800788,3541.6118168,9486.5312508
6424,8278.3798838,3306.3698738,9623.4208988
6484,8881.2900398,3108.3317878,9603.1210948
6509,8277.6103528,3450.9848638,9639.2314458
6531,8292.1298838,3553.6589368,9722.6816418
6532,8854.0703128,3166.7187508,9614.1513678
6545,8131.2900398,3532.9418958,9643.0615238
6583,8594.1298838,3323.9448248,9773.0214848
6587,8002.1396488,3540.0798348,9619.1113288
6594,8492.4296888,3202.2297368,9632.2412118
6619,8779.2695318,3379.1279308,9506.7314458
6628,8129.7597668,3445.1298838,9533.5312508
6649,7950.9497078,3729.0131848,9509.0917978
6683,8434.7402348,3315.9458018,9670.7109388
6684,8572.6601568,3329.6298838,9792.0214848
6709,7990.3300788,3507.3579108,9464.9414068
6722,8559.1601568,3203.7917488,9629.1914068
6730,8956.9794928,3167.0988778,9486.0410168
6742,8525.6796888,3460.5639658,9725.2011728
6753,8461.7597668,3272.3728038,9666.8710948
6787,8171.6201178,3442.8078618,9628.5009778
6800,8894.8300788,3357.4138188,9550.3115238
6810,8295.0498058,3345.8078618,9675.1816418
6849,8384.8701178,3380.4877938,9685.5917978
6853,8513.4697278,3371.2988288,9712.4814458
6854,8167.4497078,3564.7419438,9604.8115238
6858,8755.1396488,3206.6298838,9629.5615238
6874,8616.0302738,3294.5578618,9713.5712898
6877,8309.5595708,3248.5139168,9642.0712898
6886,8728.2099618,3327.4758308,9645.8613288
6897,8861.9501958,3168.2619638,9618.6611338
6899,8567.5195318,3169.8349618,9611.3710948
6902,8998.2900398,3480.5668958,9542.7109388
6953,8964.8398448,3261.5898448,9699.8417978
6971,8310.8300788,3338.2348638,9614.6210948
6972,8281.4394538,3489.6069348,9694.4111338
6994,8899.2695318,3163.6567388,9493.3212898
7003,8604.6894538,3165.1418468,9699.8916028
7032,7926.0898448,3690.0678718,9641.1015628
7053,8610.0302738,3209.6589368,9642.1308598
7082,7960.6000988,3611.2167978,9531.9716808
7097,8200.8398448,3563.0478528,9716.0712898
7101,8880.9501958,3152.9089368,9568.6816418
7114,8858.9394538,3371.0268558,9575.7216808
7161,8726.7402348,3306.7849128,9641.1210948
7165,8782.7802738,3273.7817388,9564.9414068
7175,8731.2802738,3316.9687508,9633.4316418
7188,8423.8095708,3248.7858898,9618.7509778
7218,8833.0800788,3503.5317388,9499.6914068
7220,8968.4101568,3381.0749518,9467.8515628
7250,8160.9897468,3398.0749518,9618.2714848
7317,8213.7802738,3539.6608898,9694.8417978
7348,8592.2802738,3187.4047858,9680.2617198
7356,8488.8300788,3285.1777348,9693.5517588
7384,7888.1699228,3777.3068858,9437.4912118
7434,8131.7900398,3434.7729498,9610.9414068
7437,8335.5097668,3251.5078128,9621.9111338
7449,8463.0996098,3362.1638188,9790.0917978
7455,8387.1796888,3333.9199228,9684.3417978
7458,8313.2294928,3310.9948738,9730.2109388
7475,8223.8994148,3494.4257818,9585.4609388
7503,8472.4794928,3313.1418468,9663.7617198
7505,8549.4199228,3373.5698248,9728.1513678
7539,8383.1894538,3292.2648938,9651.6308598
7541,8471.4501958,3264.8828128,9655.3613288
7579,8281.8496098,3547.8847668,9694.0517588
7589,7987.1499028,3688.4528818,9640.1113288
7598,8391.3398448,3499.5097668,9723.9609388
7600,8009.1201178,3564.0588388,9522.2314458
7648,7935.0800788,3741.1325688,9561.4511728
7652,8951.9199228,3201.1977548,9486.6816418
7670,7907.2099618,3920.3237308,9432.7714848
7728,8180.1899418,3476.4978038,9589.3115238
7743,8581.4599618,3379.7468268,9749.8212898
7773,8780.8994148,3210.0769048,9486.6914068
7800,8779.9296888,3367.6137708,9479.9111338
7893,8271.7099618,3468.6428228,9745.6914068
7907,8929.2001958,3289.4509288,9750.4316418
7925,8886.5400398,3095.8837898,9602.9111338
7930,8120.7299808,3347.9887708,9594.0117198
7934,8911.5195318,3238.5617688,9561.6708988
7948,8463.5898448,3375.3337408,9785.9316418
7952,8263.5703128,3606.6938488,9675.9609388
7958,8262.9199228,3293.8637708,9650.2714848
7965,7926.8500988,3725.9467778,9581.8417978
7966,7956.4199228,3803.8137218,9553.6914068
7986,8371.1103528,3358.0317388,9676.6914068
7989,8301.1601568,3391.4208988,9618.4316418
8004,8894.9296888,3170.3479008,9514.7011728
8006,8435.5302738,3509.0397958,9705.7216808
8007,8114.0400398,3532.3627938,9689.3916028
8017,8603.0000008,3171.1159678,9723.2714848
8032,8429.8398448,3414.1127938,9732.5410168
8042,8832.2900398,3529.7839368,9511.8808598
8055,8970.4697278,3404.9267588,9454.6816418
8064,8872.3994148,3375.0769048,9574.1308598
8073,7918.4096688,3727.4418958,9598.9716808
8105,8883.3701178,3126.8378918,9575.8808598
8113,8230.2500008,3619.3298348,9636.5517588
8124,8008.9399418,3678.0817878,9504.8417978
8157,8542.6201178,3347.4028328,9768.6416028
8162,8294.1298838,3430.3027348,9699.7412118
8169,8879.8798838,3295.8747568,9665.1210948
8172,8452.5703128,3222.0759288,9590.3310558
8173,8787.4794928,3311.5478528,9504.9511728
8190,8842.7402348,3312.3017588,9578.1308598
8192,8281.2294928,3439.3737798,9691.5615238
8203,8012.0698248,3512.8178718,9502.2812508
8219,8974.4101568,3430.5249028,9599.3115238
8225,8947.8701178,3323.4257818,9484.8515628
8229,7950.6201178,3505.5598148,9546.4814458
8230,8277.7695318,3381.3408208,9600.1708988
8255,8174.7998058,3643.8669438,9647.8212898
8298,8832.6894538,3326.5808118,9478.3613288
8300,8539.9794928,3254.6518558,9663.5312508
8348,8744.8300788,3307.0239268,9639.7216808
8358,8400.7294928,3270.9729008,9614.9912118
8362,8694.7597668,3091.1818858,9667.0009778
8384,8683.6298838,3364.3227548,9647.8310558
8398,8114.4799808,3398.6457528,9592.9316418
8421,8705.4296888,3165.9619148,9694.0117198
8422,8433.8701178,3316.4968268,9673.2910168
8440,8515.1298838,3408.9848638,9747.9111338
8466,7966.2900398,3650.9858408,9533.2412118
8473,8263.3398448,3551.9548348,9661.6416028
8519,8398.9794928,3310.6379398,9668.9716808
8528,8555.4501958,3326.2419438,9734.9414068
8536,8330.7197278,3265.7329108,9681.5117198
8560,7902.1098638,3752.9057628,9469.5917978
8577,9005.5703128,3385.2167978,9542.1416028
8583,8278.3896488,3348.1818858,9665.3310558
8597,8219.8398448,3500.6457528,9668.9013678
8598,8410.0498058,3287.7858898,9634.8515628
8599,8333.8603528,3325.0178228,9665.6611338
8609,7949.1796888,3534.5778818,9520.7509778
8636,8391.6699228,3320.2319348,9721.3613288
8648,7912.3300788,3620.2338878,9442.8613288
8681,8182.8198248,3518.7167978,9619.4208988
8706,8567.6103528,3398.8918468,9727.8417978
8721,8913.2802738,3206.4489758,9490.1513678
8727,8860.0195318,3322.3588878,9598.7109388
8728,7925.5200208,3476.4248058,9512.9414068
8752,8363.1103528,3367.7468268,9691.8115238
8757,8198.8496098,3376.2158208,9600.7509778
8823,8750.6103528,3242.9448248,9639.4208988
8864,8769.4599618,3339.5627448,9640.6914068
8887,8340.3994148,3365.5087898,9752.1210948
8900,7895.4399418,3638.8427738,9444.0712898
8917,7932.2597668,3664.4089368,9575.4912118
8923,8557.3300788,3227.4509288,9644.7216808
8931,8292.9296888,3470.1269538,9784.1708988
8954,8147.7500008,3477.9719248,9580.0214848
8956,8885.2294928,3195.8217778,9521.7714848
8971,9004.2197278,3307.1088878,9751.5009778
8989,8916.1201178,3467.7597668,9537.3310558
9023,8879.2294928,3322.6237798,9560.5810558
9032,8409.9794928,3450.6647958,9685.0312508
9046,8540.5703128,3363.4567878,9725.5410168
9089,8323.5000008,3285.8598638,9650.3417978
9121,8359.6103528,3499.6508798,9700.4111338
9141,8440.9697278,3227.1198738,9593.7011728
9150,8596.1103528,3168.0927738,9622.0712898
9156,8288.7500008,3399.6047368,9619.6308598
9161,8281.8095708,3367.1899418,9600.2617198
9182,8007.9897468,3589.3437508,9510.6113288
9197,8463.6699228,3178.5759288,9707.8613288
9217,7992.5000008,3775.5117198,9537.9013678
9220,8942.2294928,3187.9348148,9670.3710948
9225,7934.2299808,3577.9658208,9598.6513678
9260,8863.9101568,3364.5349128,9643.6708988
9268,7924.8100598,3707.9858408,9638.3212898
9294,8717.6699228,3340.7199718,9699.4208988
9326,7918.7197278,3690.8188488,9558.3808598
9335,8825.4501958,3324.1118168,9518.9111338
9353,8826.7294928,3304.0187998,9488.0312508
9356,8767.3896488,3478.1289068,9528.0214848
9362,8174.5097668,3502.2788098,9674.2617198
9380,8973.8896488,3130.6047368,9523.3212898
9413,8833.4199228,3396.7658698,9500.7714848
9420,8479.2099618,3413.3908698,9756.5009778
9421,8421.5703128,3267.0258798,9643.1816418
9496,8307.3398448,3556.5507818,9689.4013678
9524,8210.4794928,3506.6257328,9641.6816418
9527,8573.4902348,3263.2109388,9636.4716808
9564,8902.9199228,3239.8369148,9678.7011728
9572,9000.2294928,3285.9938968,9664.3417978
9592,8551.2099618,3318.9428718,9709.0517588
9606,8927.7402348,3151.4729008,9594.2314458
9609,8007.1499028,3511.0917978,9488.5117198
9666,8429.8203128,3336.5019538,9720.3310558
9679,8249.9794928,3561.6948248,9691.1708988
9691,8351.2500008,3290.4257818,9665.9111338
9720,8266.2900398,3290.0197758,9668.1914068
9733,8586.3398448,3177.8298348,9623.0517588
9736,7991.3300788,3785.8496098,9551.7509778
